Date,Product_ID,Product,Category,Quantity,Unit_Price,Total_Sales,Customer_ID,Store_Location,Payment_Method
2023-01-21,SNA101,Chips,Snacks,6,2.83,16.98,82653.0,Physical,DebitCard
2023-01-21,HOU269,Detergent,Household,2,3.06,6.12,98977.0,Online,Cash
2023-01-21,CAN717,Soup,Canned Goods,4,2.04,8.16,14322.0,Physical,MobileApp
2023-01-21,BAK847,Muffins,Bakery,3,3.35,10.05,57841.0,Online,MobileApp
2023-01-21,MEA136,Sausage,Meat,3,7.38,22.14,62280.0,Physical,MobileApp
2023-01-21,PRO365,Apples,Produce,1,2.42,2.42,17730.0,Online,Cash
2023-01-21,SNA452,Chips,Snacks,6,2.93,17.58,91449.0,Physical,Cash
2023-01-21,BEV965,Coffee,Beverages,4,0.74,2.96,27975.0,Physical,DebitCard
2023-01-21,DAI201,Butter,Diary,6,3.66,21.96,79059.0,Physical,CreditCard
2023-01-21,MEA839,Beef,Meat,6,10.57,63.42,98274.0,Online,DebitCard
2023-01-21,PRO147,Tomatoes,Produce,1,0.6,0.6,50465.0,Physical,Cash
2023-01-21,BEV467,Water,Beverages,2,3.46,6.92,87305.0,Physical,CreditCard
2023-01-21,BEV314,Water,Beverages,5,3.82,19.1,93267.0,Physical,MobileApp
2023-01-21,MEA299,Pork,Meat,1,11.73,11.73,49078.0,Online,Cash
2023-01-21,HOU963,Batteries,Household,9,7.75,69.75,15021.0,Physical,DebitCard
2023-01-22,DAI149,Milk,Dairy,9,3.26,29.34,31453.0,Online,DebitCard
2023-01-22,BAK166,Bread,Bakery,9,2.09,18.81,66866.0,Physical,Cash
2023-01-22,MEA274,Pork,Meat,2,11.12,22.24,38273.0,Online,Cash
2023-01-22,SNA370,Candy,Snacks,8,4.24,33.92,18259.0,Physical,DebitCard
2023-01-22,CAN287,Tuna,Canned Goods,8,0.98,7.84,64942.0,Online,DebitCard
2023-01-22,DAI283,Yogurt,Dairy,6,2.07,12.42,83549.0,Physical,CreditCard
2023-01-22,DAI617,Yogurt,Dairy,3,1.65,4.95,35133.0,Physical,Cash
2023-01-22,CAN486,Beans,Canned Goods,2,2.22,4.44,40423.0,Physical,MobileApp
2023-01-22,SNA496,Chips,Snacks,9,1.07,9.63,58411.0,Physical,MobileApp
2023-01-22,SNA856,Candy,Snacks,8,3.91,31.28,41768.0,Physical,CreditCard
2023-01-22,HOU684,Batteries,Household,4,8.15,32.6,43552.0,Online,Cash
2023-01-22,BAK142,Bread,Bakery,2,5.71,11.42,22541.0,Physical,Cash
2023-01-22,CAN899,Beans,Canned Goods,5,1.32,6.6,76465.0,Online,MobileApp
2023-01-22,DAI47,Milk,Dairy,5,2.67,13.35,62082.0,Physical,Cash
2023-01-22,DAI593,Cheese,Dairy,6,3.64,21.84,58413.0,Physical,Cash
2023-01-22,SNA448,Nuts,Snacks,2,3.99,7.98,18410.0,Physical,Cash
2023-01-22,BAK404,Bread,Bakery,1,5.49,5.49,93969.0,Physical,MobileApp
2023-01-22,CAN215,Soup,Canned Goods,6,1.65,9.9,98603.0,Online,CreditCard
2023-01-22,CAN658,Soup,Canned Goods,1,1.71,1.71,1162.0,Physical,DebitCard
2023-01-22,DAI767,Yogurt,Dairy,7,4.56,31.92,50815.0,Physical,CreditCard
2023-01-23,DAI764,Butter,Dairy,3,4.01,12.03,53111.0,Online,MobileApp
2023-01-23,CAN950,Tuna,Cgnned Aoods,2,1.67,3.34,79572.0,Physical,DebitCard
2023-01-23,DAI600,Butter,Dairy,3,2.08,6.24,75510.0,Physical,CreditCard
2023-01-23,BEV82,Water,Beverages,9,1.18,10.62,83541.0,Physical,DebitCard
2023-01-23,BAK498,Cakes,Bakery,7,2.26,15.82,36894.0,Physical,DebitCard
2023-01-23,PRO622,Tomatoes,Produce,8,2.75,22.0,58449.0,Physical,Cash
2023-01-23,BAK249,Muffins,Bakery,8,5.91,47.28,24825.0,Online,Cash
2023-01-23,SNA463,Nuts,Snacks,3,3.89,11.67,8702.0,Physical,CreditCard
2023-01-23,BAK484,Muffins,Bakery,6,4.82,28.92,83786.0,Physical,CreditCard
2023-01-24,SNA308,Granola_Bars,Snacks,7,2.79,19.53,48997.0,Physical,Cash
2023-01-24,SNA863,Nuts,Snacks,9,1.61,14.49,84936.0,Physical,MobileApp
2023-01-24,BEV69,Juice,Beverages,3,1.87,5.61,61598.0,Physical,MobileApp
2023-01-24,BAK373,Bread,Bakery,9,2.22,19.98,97590.0,Physical,DebitCard
2023-01-24,HOU397,Soap,Household,6,7.04,42.24,36481.0,Physical,Cash
2023-01-24,MEA677,Sausage,Meat,6,13.28,79.68,51005.0,Physical,Cash
2023-01-24,BEV684,Water,Beverages,1,1.23,1.23,67626.0,Online,DebitCard
2023-01-24,BAK652,Cookies,Bakery,8,2.42,19.36,15929.0,Physical,DebitCard
2023-01-25,SNA902,Granola_Bars,Snacks,4,1.71,6.84,29043.0,Physical,MobileApp
2023-01-25,MEA204,Beef,Meat,4,4.39,17.56,99921.0,Physical,DebitCard
2023-01-25,PRO238,Bananas,Produce,2,1.67,3.34,56707.0,Physical,DebitCard
2023-01-25,MEA806,Pork,Meat,4,8.02,32.08,10532.0,Online,Cash
2023-01-25,PRO691,Lettuce,Produce,3,2.59,7.77,47539.0,Physical,DebitCard
2023-01-25,PRO341,Apples,Produce,1,1.68,1.68,53032.0,Physical,Cash
2023-01-25,MEA122,Sausage,Meat,6,5.26,31.56,85234.0,Physical,DebitCard
2023-01-25,SNA845,Granola_Bars,Snacks,6,2.96,17.76,76568.0,Physical,Cash
2023-01-25,BAK248,Bread,Bakery,8,2.43,19.44,25838.0,Physical,Cash
2023-01-25,MEA20,Beef,Meat,1,10.23,10.23,93665.0,Physical,DebitCard
2023-01-25,HOU873,Batteries,Household,9,3.76,33.84,21251.0,Physical,Cash
2023-01-25,MEA908,Pork,Meat,8,7.6,60.8,79623.0,Physical,DebitCard
2023-01-25,HOU949,Detergent,Household,6,5.95,35.7,14007.0,Physical,Cash
2023-01-25,CAN112,Soup,Canned Goods,3,2.44,7.32,19279.0,Physical,DebitCard
2023-01-25,HOU848,Detergent,Household,5,9.99,49.95,49992.0,Online,MobileApp
2023-01-25,BAK811,Cakes,Bakery,4,5.22,20.88,81704.0,Physical,Cash
2023-01-25,BEV74,Water,Beverages,8,2.85,22.8,2470.0,Physical,CreditCard
2023-01-25,MEA525,Sausage,Meat,5,11.82,59.1,21577.0,Physical,DebitCard
2023-01-25,CAN597,Corn,Canned Goods,-4,1.8,-7.2,45112.0,Online,MobileApp
2023-01-25,HOU478,Soap,Household,4,2.59,10.36,9882.0,Physical,Cash
2023-01-25,BEV974,Water,Beverages,6,1.67,10.02,69453.0,Physical,DebitCard
2023-01-25,MEA957,Sausage,Meat,2,10.67,21.34,12992.0,Physical,CreditCard
2023-01-25,HOU122,Batteries,Household,4,9.52,38.08,35566.0,Online,CreditCard
2023-01-26,HOU615,Detergent,Household,1,4.33,4.33,50922.0,Online,Cash
2023-01-26,BAK864,Bread,Bakery,2,6.0,12.0,46059.0,Physical,MobileApp
2023-01-26,DAI75,Milk,Dairy,3,1.96,5.88,24130.0,Physical,Cash
2023-01-26,BEV56,Soda,Beverages,3,2.75,8.25,64909.0,Physical,CreditCard
2023-01-26,CAN441,Corn,Canned Goods,2,1.4,2.8,8915.0,Physical,CreditCard
2023-01-26,PRO43,Tomatoes,Produce,2,2.91,5.82,42704.0,Physical,Cash
2023-01-26,HOU75,Batteries,Household,2,8.57,17.14,6193.0,Physical,MobileApp
2023-01-26,MEA370,Pork,Meat,2,7.35,14.7,26827.0,Physical,Cash
2023-01-26,SNA765,Nuts,Snacks,9,2.1,18.9,67684.0,Physical,MobileApp
2023-01-26,HOU46,Toelet_Papir,Household,6,6.8,40.8,28904.0,Physical,DebitCard
2023-01-26,SNA583,Candy,Snacks,8,1.91,15.28,75485.0,Physical,DebitCard
2023-01-26,BAK992,Bread,Bakery,9,3.69,33.21,90230.0,Physical,Cash
2023-01-26,CAN443,Soup,Canned Goods,4,0.87,3.48,89223.0,Physical,MobileApp
2023-01-27,DAI106,Milk,Dairy,8,1.86,14.88,50988.0,Physical,CreditCard
2023-01-27,PRO142,Tomatoes,Produce,3,0.6,1.8,41879.0,Physical,Cash
2023-01-27,HOU647,Soap,Household,3,2.47,7.41,95967.0,Physical,Cash
2023-01-27,PRO218,Apples,Produce,1,0.58,0.58,75616.0,Physical,MobileApp
2023-01-27,BEV258,Juice,Beverages,1,1.22,1.22,69393.0,Physical,Cash
2023-01-27,HOU479,Soap,Household,1,5.17,5.17,91102.0,Physical,MobileApp
2023-01-27,HOU483,Toilet_Paper,Household,3,6.83,20.49,59774.0,Physical,DebitCard
2023-01-27,MEA347,Chicken,Meat,7,11.73,82.11,99951.0,Physical,MobileApp
2023-01-27,CAN118,Beans,Canned Goods,9,2.02,18.18,44082.0,Physical,Cash
2023-01-27,SNA504,Chips,Snacks,6,3.37,20.22,54492.0,Physical,Cash
2023-01-28,HOU381,Batteries,Household,2,6.03,12.06,51681.0,Physical,MobileApp
2023-01-28,HOU551,Batteries,Household,5,2.42,12.1,69379.0,Online,DebitCard
2023-01-28,BAK492,Muffins,Bakery,4,3.8,15.2,6067.0,Physical,CreditCard
2023-01-28,BAK491,Cakes,Bakery,6,3.68,22.08,3378.0,Online,Cash
2023-01-28,SNA37,Nuts,Snacks,1,1.13,1.13,79154.0,Online,Cash
2023-01-28,BEV303,Juice,Beverages,2,2.71,5.42,32283.0,Online,DebitCard
2023-01-28,BEV851,Water,Beverages,3,0.95,2.85,89299.0,Physical,CreditCard
2023-01-28,HOU202,Batteries,Household,6,4.85,29.1,86255.0,Physical,DebitCard
2023-01-28,MEA552,Suasage,Meat,4,9.71,38.84,96136.0,Physical,CreditCard
2023-01-28,HOU628,Toilet_Paper,Household,5,9.16,45.8,62537.0,Physical,CreditCard
2023-01-28,HOU743,Toilet_Paper,Household,9,7.41,66.69,29791.0,Online,CreditCard
2023-01-28,PRO959,Bananas,Produce,-3,2.48,-7.44,96045.0,Physical,MobileApp
2023-01-28,SNA379,Nuts,Snacks,6,1.56,9.36,9573.0,Physical,CreditCard
2023-01-28,DAI329,Butter,Dairy,8,2.79,22.32,64771.0,Physical,CreditCard
2023-01-28,DAI994,Yogurt,Dairy,6,1.75,10.5,28429.0,Physical,Cash
2023-01-28,PRO334,Tomatoes,Produce,7,2.21,15.47,83363.0,Physical,CreditCard
2023-01-28,MEA543,Beef,Meat,3,9.19,27.57,54996.0,Physical,Cash
2023-01-29,HOU38,Batteries,Houeshold,6,9.76,58.56,43075.0,Physical,DebitCard
2023-01-29,BAK257,Cakes,Bakery,7,2.6,18.2,69395.0,Physical,Cash
2023-01-29,BAK460,Muffins,Bakery,9,5.63,50.67,9717.0,Physical,Cash
2023-01-29,CAN83,Tuna,Canned Goods,8,2.35,18.8,43192.0,Physical,DebitCard
2023-01-29,BAK764,Muffins,Bakery,9,2.2,19.8,4453.0,Online,MobileApp
2023-01-29,SNA539,Granola_Bars,Snacks,3,1.88,5.64,25882.0,Physical,Cash
2023-01-29,MEA549,Chicken,Meat,2,7.56,15.12,57293.0,Online,Cash
2023-01-29,BAK55,Cookies,Bakery,1,5.61,5.61,56068.0,Physical,MobileApp
2023-01-29,SNA684,Granola_Bars,Snacks,9,1.14,10.26,29137.0,Online,Cash
2023-01-29,PRO169,Tomatoes,Produce,6,1.88,11.28,67422.0,Physical,CreditCard
2023-01-29,HOU770,Toilet_Paper,Household,4,7.31,29.24,43836.0,Physical,Cash
2023-01-29,DAI867,Yogurt,Dairy,4,2.85,11.4,41670.0,Physical,MobileApp
2023-01-29,CAN387,Corn,Canned Goods,9,1.79,16.11,44992.0,Physical,Cash
2023-01-29,MEA213,Sausage,Meat,9,5.33,47.97,34929.0,Physical,CreditCard
2023-01-29,DAI632,Cheese,Dairy,1,4.22,4.22,51907.0,Physical,Cash
2023-01-30,SNA248,Chips,Cnasks,2,3.13,6.26,46171.0,Physical,CreditCard
2023-01-30,DAI228,Milk,Dairy,8,2.07,16.56,21070.0,Physical,MobileApp
2023-01-30,BAK66,Muffins,Bakery,3,3.32,9.96,79313.0,Physical,MobileApp
2023-01-30,BEV392,Juice,Beverages,1,0.62,0.62,55038.0,Physical,DebitCard
2023-01-30,MEA884,Pork,Meat,4,14.05,56.2,78932.0,Physical,MobileApp
2023-01-30,BEV33,Water,Beverages,5,0.72,3.6,53322.0,Physical,Cash
2023-01-30,BAK980,Cakes,Bareky,5,1.53,7.65,56077.0,Physical,CreditCard
2023-01-30,MEA942,Sausage,Meat,3,12.05,36.15,66738.0,Physical,DebitCard
2023-01-30,PRO149,Lettuce,Produce,6,1.27,7.62,5578.0,Physical,DebitCard
2023-01-30,BAK980,Casek,Bakery,5,115.72,578.58,56077.0,Physical,CreditCard
2023-01-30,SNA982,Granola_Bars,Snacks,5,3.0,15.0,65938.0,Physical,MobileApp
2023-01-30,PRO226,Lettuce,Produce,8,1.34,10.72,74839.0,Physical,CreditCard
2023-01-30,PRO242,Bananas,Produce,3,0.54,1.62,68828.0,Online,Cash
2023-01-30,BEV309,Water,Beverages,9,2.11,18.99,81124.0,Physical,MobileApp
2023-01-31,BEV791,Coffee,Beverages,9,0.97,8.73,19862.0,Online,DebitCard
2023-01-31,DAI867,Cheese,Dairy,9,2.9,26.1,94020.0,Physical,Cash
2023-01-31,HOU728,Netergedt,Household,2,6.57,13.14,97458.0,Physical,CreditCard
2023-01-31,HOU728,Detergent,Household,2,6.57,13.14,97458.0,Physical,CreditCard
2023-01-31,MEA923,Chicken,Meat,9,7.71,69.39,86605.0,Online,CreditCard
2023-01-31,MEA273,Beef,Meat,3,87.07,261.21,55492.0,Online,DebitCard
2023-01-31,DAI32,Cheese,Dairy,2,4.17,8.34,51186.0,Physical,MobileApp
2023-01-31,BAK836,Muffins,Bakery,7,3.82,26.74,27503.0,Physical,Cash
2023-01-31,CAN182,Corn,Canned Goods,5,1.08,5.4,19246.0,Physical,Cash
2023-01-31,BAK60,Cakes,Bakery,9,4.36,39.24,32793.0,Physical,Cash
2023-02-01,MEA185,Pork,Meat,4,7.36,29.44,78008.0,Physical,DebitCard
2023-02-01,PRO429,Lettuce,Produce,9,1.47,13.23,56346.0,Online,MobileApp
2023-02-01,SNA873,Granola_Bars,Snacks,3,2.71,8.13,896.0,Physical,Cash
2023-02-01,CAN583,Tuna,Canned Goods,-4,2.24,-8.96,3401.0,Physical,MobileApp
2023-02-01,HOU96,Detergent,Household,3,9.65,28.95,73704.0,Online,Cash
2023-02-01,BEV200,Soda,Beverages,7,2.52,17.64,58250.0,Physical,MobileApp
2023-02-01,CAN216,Beans,Cnaned Goods,7,1.05,7.35,73375.0,Physical,MobileApp
2023-02-01,PRO314,Apples,Produce,7,1.66,11.62,2638.0,Online,DebitCard
2023-02-01,PRO901,Tomatoes,Produce,9,1.31,11.79,62689.0,Physical,DebitCard
2023-02-01,BAK25,Cakes,Bakery,9,2.04,18.36,95954.0,Physical,DebitCard
2023-02-02,SNA547,Nuts,Snacks,5,1.05,5.25,93174.0,Online,DebitCard
2023-02-02,HOU501,Detergent,Household,7,9.15,64.05,57013.0,Physical,DebitCard
2023-02-02,MEA64,Chicken,Meat,1,10.82,10.82,80919.0,Online,CreditCard
2023-02-02,BAK890,Bread,Bakery,4,5.11,20.44,544.0,Online,Cash
2023-02-02,BEV829,Water,Beverages,8,1.89,15.12,65396.0,Physical,Cash
2023-02-03,SNA187,Nuts,Snacks,1,2.06,2.06,23670.0,Online,Cash
2023-02-03,SNA545,Candy,Snacks,4,4.2,16.8,20165.0,Physical,Cash
2023-02-03,BEV309,Water,Beverages,1,2.29,2.29,81834.0,Physical,DebitCard
2023-02-03,BEV715,Soda,Beverages,1,2.23,2.23,16440.0,Physical,DebitCard
2023-02-03,PRO463,Apples,Produce,7,2.54,17.78,35127.0,Physical,DebitCard
2023-02-03,SNA555,Nuts,Snacks,2,3.98,7.96,67212.0,Physical,DebitCard
2023-02-03,HOU41,Toilet_Paper,Household,7,2.37,16.59,34971.0,Physical,DebitCard
2023-02-03,CAN285,Corn,Canned Goods,3,1.19,3.57,76048.0,Physical,Cash
2023-02-03,PRO587,Tomatoes,Produce,1,0.84,0.84,65974.0,Physical,Cash
2023-02-04,MEA402,Beef,Meat,2,4.74,9.48,82878.0,Physical,DebitCard
2023-02-04,BEV56,Juice,Beverages,5,2.96,14.8,69245.0,Physical,DebitCard
2023-02-04,HOU728,Soap,Household,2,3.01,6.02,70989.0,Physical,Cash
2023-02-04,SNA499,Candy,Snacks,9,3.95,35.55,49924.0,Online,Cash
2023-02-04,PRO820,Bananas,Produce,6,0.7,4.2,10449.0,Physical,DebitCard
2023-02-04,BEV47,Juice,Beverages,7,0.97,6.79,63772.0,Physical,Cash
2023-02-04,HOU40,Detergent,Household,4,5.07,20.28,31151.0,Online,DebitCard
2023-02-04,BEV941,Juice,Beverages,8,0.58,4.64,51559.0,Physical,Cash
2023-02-04,BEV67,Juice,Beverages,1,3.03,3.03,63132.0,Physical,DebitCard
2023-02-04,BAK754,Bread,Bakery,2,1.35,2.7,67.0,Physical,MobileApp
2023-02-04,DAI751,Yogurt,Dairy,9,4.94,44.46,26207.0,Physical,Cash
2023-02-04,SNA813,Nuts,Snacks,4,3.97,15.88,17460.0,Physical,CreditCard
2023-02-04,DAI24,Cheese,Iadry,6,4.2,25.2,18090.0,Physical,DebitCard
2023-02-04,SNA492,Chips,Snacks,2,3.18,6.36,10344.0,Physical,MobileApp
2023-02-04,PRO392,Lettuce,Produce,2,2.41,4.82,87445.0,Physical,CreditCard
2023-02-04,MEA984,Pork,Meat,8,10.58,84.64,92090.0,Physical,Cash
2023-02-05,PRO575,Bananas,Produce,3,1.44,4.32,32443.0,Physical,Cash
2023-02-05,CAN496,Beans,Canned Goods,4,128.76,515.02,7605.0,Physical,DebitCard
2023-02-05,HOU952,Detergent,Household,7,4.24,29.68,52248.0,Physical,CreditCard
2023-02-05,SNA266,Granola_Bars,Snacks,7,1.27,8.89,66532.0,Online,Cash
2023-02-05,PRO698,Apples,Produce,2,2.62,5.24,28575.0,Physical,DebitCard
2023-02-05,HOU201,Soap,Household,3,7.06,21.18,89051.0,Physical,DebitCard
2023-02-05,BEV301,Juice,Beverages,3,3.24,9.72,59596.0,Physical,DebitCard
2023-02-05,PRO376,Tomatoes,Produce,8,1.09,8.72,80793.0,Physical,MobileApp
2023-02-05,BEV862,Water,Beverages,8,2.44,19.52,13690.0,Physical,CreditCard
2023-02-05,HOU870,Detergent,Household,6,9.95,59.7,84185.0,Physical,Cash
2023-02-05,PRO371,Lettuce,Produce,3,1.34,4.02,84574.0,Physical,Cash
2023-02-06,SNA434,Granola_Bars,Snacks,5,4.34,21.7,29375.0,Physical,CreditCard
2023-02-06,PRO453,Tomatoes,Produce,7,1.88,13.16,46780.0,Physical,Cash
2023-02-06,SNA228,Candy,Snacks,2,2.31,4.62,81052.0,Physical,CreditCard
2023-02-06,BAK392,Muffins,Bakery,1,4.74,4.74,83438.0,Online,Cash
2023-02-06,SNA233,Candy,Snacks,4,2.97,11.88,79190.0,Physical,CreditCard
2023-02-06,BEV517,Juice,Beverages,7,0.83,5.81,34600.0,Physical,CreditCard
2023-02-06,BAK396,Cakes,Bakery,5,5.34,26.7,65624.0,Physical,Cash
2023-02-06,DAI41,Milk,Dairy,4,3.91,15.64,60940.0,Physical,CreditCard
2023-02-06,SNA100,Nuts,Snacks,2,2.73,5.46,92987.0,Physical,Cash
2023-02-06,BEV254,Water,Beverages,4,3.38,13.52,89452.0,Physical,DebitCard
2023-02-06,HOU79,Toilet_Paper,Household,5,9.54,47.7,99504.0,Physical,MobileApp
2023-02-06,BAK89,Cakes,Bakery,1,5.39,5.39,99212.0,Physical,DebitCard
2023-02-06,MEA636,Pork,Maet,1,5.38,5.38,62429.0,Physical,CreditCard
2023-02-07,HOU253,Detergent,Household,8,9.72,77.76,45517.0,Physical,DebitCard
2023-02-07,CAN804,Soup,Canned Goods,2,1.0,2.0,94333.0,Physical,CreditCard
2023-02-07,CAN476,Tuna,Canned Goods,6,1.31,7.86,48142.0,Physical,MobileApp
2023-02-07,PRO739,Tomatoes,Produce,4,1.81,7.24,26076.0,Physical,DebitCard
2023-02-07,CAN591,Beans,Canned Goods,7,1.8,12.6,86878.0,Physical,Cash
2023-02-07,HOU655,Batteries,Household,7,7.84,54.88,29551.0,Physical,DebitCard
2023-02-07,HOU97,Detergent,Household,8,3.56,28.48,1574.0,Physical,Cash
2023-02-07,CAN636,Beans,Canned Goods,6,1.32,7.92,22299.0,Online,DebitCard
2023-02-07,CAN804,Suop,Canned Goods,2,1.0,2.0,94333.0,Physical,CreditCard
2023-02-07,HOU181,Detergent,Household,2,111.29,222.58,26916.0,Physical,DebitCard
2023-02-07,CAN192,Corn,Canned Goods,5,1.83,9.15,24041.0,Physical,Cash
2023-02-07,DAI955,Butter,Dairy,9,4.65,41.85,59934.0,Physical,CreditCard
2023-02-07,SNA173,Nuts,Snacks,5,3.45,17.25,5974.0,Physical,MobileApp
2023-02-07,HOU352,Batteries,Household,3,4.4,13.2,59039.0,Online,MobileApp
2023-02-07,SNA478,Chips,Snacks,8,1.89,15.12,45290.0,Physical,CreditCard
2023-02-07,SNA117,Chips,Snacks,5,3.46,17.3,36015.0,Physical,CreditCard
2023-02-08,DAI913,Milk,Dairy,7,4.93,34.51,83708.0,Physical,DebitCard
2023-02-08,DAI511,Yogurt,Dairy,5,3.52,17.6,81644.0,Physical,CreditCard
2023-02-08,MEA502,Sausage,Meat,2,11.52,23.04,32679.0,Online,MobileApp
2023-02-08,MEA403,Beef,Meat,9,10.17,91.53,42054.0,Online,Cash
2023-02-08,CAN421,Soup,Canned Goods,5,1.67,8.35,34163.0,Online,CreditCard
2023-02-08,SNA402,Chips,Snacks,8,3.93,31.44,82055.0,Online,CreditCard
2023-02-08,SNA172,Nuts,Snacks,7,2.57,17.99,98205.0,Physical,MobileApp
2023-02-08,PRO2,Tomatoes,Produce,9,1.86,16.74,11628.0,Online,Cash
2023-02-08,PRO868,Lettuce,Produce,5,2.62,13.1,31789.0,Physical,Cash
2023-02-08,BEV191,Water,Beverages,3,1.34,4.02,39866.0,Physical,Cash
2023-02-08,CAN317,Beans,Canned Goods,7,1.84,12.88,91750.0,Physical,Cash
2023-02-08,MEA643,Chicken,Meat,9,5.51,49.59,98838.0,Online,DebitCard
2023-02-08,BAK736,Muffins,Bakery,6,3.1,18.6,5933.0,Online,CreditCard
2023-02-08,DAI746,Cheese,Dairy,2,1.5,3.0,39019.0,Physical,MobileApp
2023-02-08,PRO761,Bananas,Produce,9,125.9,1133.13,55840.0,Physical,Cash
2023-02-08,BEV220,Water,Beverages,6,1.77,10.62,2744.0,Physical,DebitCard
2023-02-08,SNA913,Candy,Snacks,3,2.43,7.29,64884.0,Physical,CreditCard
2023-02-08,SNA817,Granola_Bars,Snacks,3,3.83,11.49,2384.0,Physical,CreditCard
2023-02-08,DAI462,Milk,Dairy,6,2.09,12.54,38859.0,Physical,MobileApp
2023-02-08,BEV898,Cuije,Beverages,6,0.77,4.62,44992.0,Physical,Cash
2023-02-08,BAK540,Muffins,Bakery,8,2.33,18.64,87835.0,Physical,CreditCard
2023-02-08,MEA676,Beef,Meat,3,10.07,30.21,23326.0,Physical,CreditCard
2023-02-08,CAN158,Tuna,Canned Goods,9,1.72,15.48,32950.0,Physical,Cash
2023-02-08,BEV915,Coffee,Beverages,4,2.65,10.6,56303.0,Online,CreditCard
2023-02-09,DAI26,Butter,Dairy,6,3.26,19.56,37470.0,Physical,CreditCard
2023-02-09,PRO994,Tomatoes,Produce,9,2.56,23.04,73469.0,Physical,DebitCard
2023-02-09,MEA915,Pork,Meat,6,8.42,50.52,49553.0,Online,CreditCard
2023-02-09,BEV241,Juice,Beverages,6,0.62,3.72,83650.0,Online,CreditCard
2023-02-09,CAN886,Corn,Canned Goods,5,1.81,9.05,81718.0,Online,Cash
2023-02-09,PRO566,Lettuce,Produce,5,0.8,4.0,5693.0,Physical,MobileApp
2023-02-09,PRO925,Tomatoes,Produce,1,2.01,2.01,7060.0,Online,MobileApp
2023-02-09,DAI531,Milk,Dairy,6,2.29,13.74,83112.0,Physical,DebitCard
2023-02-09,DAI5,Milk,Dairy,6,1.56,9.36,30401.0,Physical,MobileApp
2023-02-09,PRO707,Tomatoes,Produce,6,2.97,17.82,10000.0,Physical,DebitCard
2023-02-09,PRO726,Lettuce,Produce,7,2.31,16.17,88395.0,Online,MobileApp
2023-02-09,PRO449,Tomatoes,Produce,2,1.12,2.24,77690.0,Online,Cash
2023-02-09,CAN960,Soup,Canned Goods,4,1.6,6.4,78185.0,Physical,DebitCard
2023-02-09,BEV467,Juice,Beverages,7,2.56,17.92,34449.0,Physical,MobileApp
2023-02-09,BEV282,Juice,Beverages,9,0.95,8.55,61772.0,Physical,Cash
2023-02-09,BEV368,Water,Beverages,7,3.67,25.69,41615.0,Physical,DebitCard
2023-02-10,SNA360,Nuts,Snacks,4,2.55,10.2,24150.0,Physical,MobileApp
2023-02-10,BAK42,Cakes,Bakery,8,3.2,25.6,9618.0,Online,MobileApp
2023-02-10,HOU164,Detergent,Household,2,3.39,6.78,72631.0,Online,DebitCard
2023-02-10,DAI256,Butter,Dairy,2,1.91,3.82,21438.0,Physical,CreditCard
2023-02-10,MEA751,Chicken,Meat,1,6.64,6.64,70629.0,Physical,CreditCard
2023-02-10,SNA360,Tuns,Snacks,4,2.55,10.2,24150.0,Physical,MobileApp
2023-02-10,SNA256,Candy,Snacks,6,1.52,9.12,9404.0,Online,CreditCard
2023-02-10,MEA570,Pork,Meat,5,12.83,64.15,48787.0,Online,DebitCard
2023-02-10,HOU23,Detergent,Household,4,6.51,26.04,25863.0,Physical,MobileApp
2023-02-10,PRO561,Tomatoes,Produce,8,1.06,8.48,98668.0,Online,MobileApp
2023-02-10,BEV928,Water,Beverages,9,0.81,7.29,50280.0,Physical,Cash
2023-02-10,SNA525,Granola_Bars,Snacks,5,2.58,12.9,48586.0,Physical,Cash
2023-02-10,SNA313,Candy,Sncaks,4,3.29,13.16,10609.0,Online,Cash
2023-02-10,HOU877,Detergent,Household,5,3.35,16.75,12798.0,Online,DebitCard
2023-02-10,MEA986,Pork,Meat,3,13.31,39.93,49519.0,Physical,DebitCard
2023-02-10,MEA309,Chicken,Meat,4,10.39,41.56,48909.0,Physical,CreditCard
2023-02-10,DAI262,Yogurt,Dairy,2,3.74,7.48,14465.0,Online,MobileApp
2023-02-10,PRO828,Bananas,Produce,6,2.72,16.32,51429.0,Physical,DebitCard
2023-02-11,BEV637,Coffee,Beverages,4,2.98,11.92,9675.0,Physical,CreditCard
2023-02-11,HOU289,Detergent,Household,5,5.23,26.15,43824.0,Physical,MobileApp
2023-02-11,BAK106,Cakes,Bakery,2,1.67,3.34,55764.0,Physical,CreditCard
2023-02-11,MEA715,Beef,Meat,9,12.69,114.21,77560.0,Physical,DebitCard
2023-02-11,SNA348,Nuts,Snacks,8,1.9,15.2,78861.0,Online,Cash
2023-02-11,HOU669,Detergent,Household,6,6.99,41.94,89056.0,Physical,CreditCard
2023-02-11,PRO950,Apples,Produce,1,0.63,0.63,96567.0,Physical,MobileApp
2023-02-11,PRO950,Apples,Porduce,1,0.63,0.63,96567.0,Physical,MobileApp
2023-02-11,SNA4,Candy,Snacks,3,1.83,5.49,24356.0,Physical,Cash
2023-02-11,PRO656,Lettuce,Produce,5,2.54,12.7,75828.0,Physical,CreditCard
2023-02-11,SNA857,Chips,Knacss,5,3.93,19.65,85694.0,Physical,CreditCard
2023-02-11,HOU246,Batteries,Household,7,3.5,24.5,22152.0,Physical,Cash
2023-02-11,BAK878,Cookies,Bakery,7,4.79,33.53,48437.0,Physical,MobileApp
